name,duration_ms,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
Water of Love,326640,2,0.803,0.568,7,-13.082,1,0.0338,0.448,0.0182,0.113,0.955,120.923,audio_features,2whYf5duw5d3N48wEseuXJ,spotify:track:2whYf5duw5d3N48wEseuXJ,https://api.spotify.com/v1/tracks/2whYf5duw5d3N48wEseuXJ,https://api.spotify.com/v1/audio-analysis/2whYf5duw5d3N48wEseuXJ,4
Somebody's Watching Me - Single Version,238773,17,0.773,0.505,1,-10.357,0,0.0329,0.103,0.000138,0.0729,0.891,124.131,audio_features,6hci8n9UowepjRmCc6CKTv,spotify:track:6hci8n9UowepjRmCc6CKTv,https://api.spotify.com/v1/tracks/6hci8n9UowepjRmCc6CKTv,https://api.spotify.com/v1/audio-analysis/6hci8n9UowepjRmCc6CKTv,4
I Grieve,444613,5,0.647,0.437,0,-14.792,1,0.033,0.554,0.319,0.0985,0.394,118.224,audio_features,33ua8JT0oJFLjWhCetalG8,spotify:track:33ua8JT0oJFLjWhCetalG8,https://api.spotify.com/v1/tracks/33ua8JT0oJFLjWhCetalG8,https://api.spotify.com/v1/audio-analysis/33ua8JT0oJFLjWhCetalG8,4
This Masquerade,291240,2,0.563,0.19,0,-18.876,0,0.0356,0.903,0.00156,0.146,0.382,112.635,audio_features,0mPucOgHSriKefrcLqBPB0,spotify:track:0mPucOgHSriKefrcLqBPB0,https://api.spotify.com/v1/tracks/0mPucOgHSriKefrcLqBPB0,https://api.spotify.com/v1/audio-analysis/0mPucOgHSriKefrcLqBPB0,4
You're Enough,228333,3,0.417,0.239,4,-14.435,1,0.0298,0.603,2.09e-06,0.0541,0.274,75.561,audio_features,15Uaxin3YQTiN747ybSkFo,spotify:track:15Uaxin3YQTiN747ybSkFo,https://api.spotify.com/v1/tracks/15Uaxin3YQTiN747ybSkFo,https://api.spotify.com/v1/audio-analysis/15Uaxin3YQTiN747ybSkFo,4
Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),425893,8,0.431,0.273,11,-14.677,1,0.0468,0.37,0.000247,0.439,0.339,130.617,audio_features,3CrFr7JnfUHJYX5I49e9TV,spotify:track:3CrFr7JnfUHJYX5I49e9TV,https://api.spotify.com/v1/tracks/3CrFr7JnfUHJYX5I49e9TV,https://api.spotify.com/v1/audio-analysis/3CrFr7JnfUHJYX5I49e9TV,4
Those Good Old Dreams,253067,1,0.539,0.451,6,-14.272,1,0.0376,0.628,0.000167,0.0565,0.531,92.396,audio_features,4WVl3or8Xtnvv4XfSqAVNY,spotify:track:4WVl3or8Xtnvv4XfSqAVNY,https://api.spotify.com/v1/tracks/4WVl3or8Xtnvv4XfSqAVNY,https://api.spotify.com/v1/audio-analysis/4WVl3or8Xtnvv4XfSqAVNY,4
It's The End Of The World As We Know It (And I Feel Fine),246933,6,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,audio_features,2oSpQ7QtIKTNFfA08Cy0ku,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/tracks/2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/audio-analysis/2oSpQ7QtIKTNFfA08Cy0ku,4
Blister In The Sun,145707,1,0.726,0.537,0,-8.896,1,0.113,0.316,0.0,0.0707,0.887,96.91,audio_features,2ugghimAssmeO3YpFIV7mb,spotify:track:2ugghimAssmeO3YpFIV7mb,https://api.spotify.com/v1/tracks/2ugghimAssmeO3YpFIV7mb,https://api.spotify.com/v1/audio-analysis/2ugghimAssmeO3YpFIV7mb,4
Mad World,215400,2,0.647,0.896,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,audio_features,0Qv7xi6uPSqH2k82tOkGSt,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,https://api.spotify.com/v1/tracks/0Qv7xi6uPSqH2k82tOkGSt,https://api.spotify.com/v1/audio-analysis/0Qv7xi6uPSqH2k82tOkGSt,4
Let Me Down Easy,248960,2,0.638,0.821,4,-8.327,1,0.0265,0.0581,0.166,0.0996,0.927,113.023,audio_features,2MnhNgLcIj7TDHfE2OgqRi,spotify:track:2MnhNgLcIj7TDHfE2OgqRi,https://api.spotify.com/v1/tracks/2MnhNgLcIj7TDHfE2OgqRi,https://api.spotify.com/v1/audio-analysis/2MnhNgLcIj7TDHfE2OgqRi,4
Solitary Man,157240,12,0.577,0.603,2,-8.666,1,0.051,0.251,0.00119,0.138,0.244,157.206,audio_features,1vHjVg3Sz8U4LxfBkMoJO5,spotify:track:1vHjVg3Sz8U4LxfBkMoJO5,https://api.spotify.com/v1/tracks/1vHjVg3Sz8U4LxfBkMoJO5,https://api.spotify.com/v1/audio-analysis/1vHjVg3Sz8U4LxfBkMoJO5,4
Blue Spanish Sky,238400,6,0.399,0.114,9,-24.116,0,0.037,0.709,0.48,0.125,0.078,113.769,audio_features,7ybeQwgAVDbKdfYvQnXHI4,spotify:track:7ybeQwgAVDbKdfYvQnXHI4,https://api.spotify.com/v1/tracks/7ybeQwgAVDbKdfYvQnXHI4,https://api.spotify.com/v1/audio-analysis/7ybeQwgAVDbKdfYvQnXHI4,3
Running on Empty,291893,1,0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,audio_features,6aqm56xP40foYBBtAWWrnY,spotify:track:6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/tracks/6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/audio-analysis/6aqm56xP40foYBBtAWWrnY,4
Streets of Philadelphia - Single Edit,195080,14,0.741,0.29,5,-13.251,1,0.0302,0.294,0.118,0.0924,0.443,93.699,audio_features,3fbnbn6A5O5RNb08tlUEgd,spotify:track:3fbnbn6A5O5RNb08tlUEgd,https://api.spotify.com/v1/tracks/3fbnbn6A5O5RNb08tlUEgd,https://api.spotify.com/v1/audio-analysis/3fbnbn6A5O5RNb08tlUEgd,4
Something To Talk About,227573,1,0.795,0.64,1,-13.478,1,0.0294,0.0631,2.13e-06,0.0692,0.954,102.633,audio_features,6Ceejf3zBXvAhIY9DbP1Pr,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,https://api.spotify.com/v1/tracks/6Ceejf3zBXvAhIY9DbP1Pr,https://api.spotify.com/v1/audio-analysis/6Ceejf3zBXvAhIY9DbP1Pr,4
Addicted To Love,363640,3,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,audio_features,5izGeTxueiFX1UPFGohY9w,spotify:track:5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,4
Johnny And Mary,239173,3,0.662,0.569,11,-12.468,0,0.0431,0.0254,0.103,0.0247,0.97,152.943,audio_features,3VHFkxbekZQF7xLRd7KjgL,spotify:track:3VHFkxbekZQF7xLRd7KjgL,https://api.spotify.com/v1/tracks/3VHFkxbekZQF7xLRd7KjgL,https://api.spotify.com/v1/audio-analysis/3VHFkxbekZQF7xLRd7KjgL,4
"Bad Case Of Loving You (Doctor, Doctor)",192440,1,0.677,0.748,4,-12.328,1,0.038,0.00701,3.99e-05,0.093,0.746,146.03,audio_features,75zVpdjXwmy6SLr2hDnJYo,spotify:track:75zVpdjXwmy6SLr2hDnJYo,https://api.spotify.com/v1/tracks/75zVpdjXwmy6SLr2hDnJYo,https://api.spotify.com/v1/audio-analysis/75zVpdjXwmy6SLr2hDnJYo,4
She,187720,14,0.333,0.28,1,-12.87,1,0.032,0.427,1.88e-06,0.13,0.276,130.876,audio_features,31Tp5iKrVUayn65qhg06nE,spotify:track:31Tp5iKrVUayn65qhg06nE,https://api.spotify.com/v1/tracks/31Tp5iKrVUayn65qhg06nE,https://api.spotify.com/v1/audio-analysis/31Tp5iKrVUayn65qhg06nE,4
Pretty Girls Don't Cry,188800,1,0.649,0.497,3,-9.206,1,0.0282,0.725,1.38e-05,0.109,0.623,129.678,audio_features,0bemsJmPhOwocG0WUATyAl,spotify:track:0bemsJmPhOwocG0WUATyAl,https://api.spotify.com/v1/tracks/0bemsJmPhOwocG0WUATyAl,https://api.spotify.com/v1/audio-analysis/0bemsJmPhOwocG0WUATyAl,4
Brilliant Disguise,254840,9,0.703,0.726,9,-12.438,1,0.029,0.152,1.45e-06,0.0319,0.949,126.353,audio_features,0nqbZ17t9v52SCemAm1QP0,spotify:track:0nqbZ17t9v52SCemAm1QP0,https://api.spotify.com/v1/tracks/0nqbZ17t9v52SCemAm1QP0,https://api.spotify.com/v1/audio-analysis/0nqbZ17t9v52SCemAm1QP0,4
Don't Go Breaking My Heart,275440,10,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,4
The Passenger,283360,4,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,audio_features,15BQ7vEDv2LJuh8TxWIhtd,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,https://api.spotify.com/v1/tracks/15BQ7vEDv2LJuh8TxWIhtd,https://api.spotify.com/v1/audio-analysis/15BQ7vEDv2LJuh8TxWIhtd,4
Lust For Life,313926,1,0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,audio_features,21YxK0klhpfLW8budkJaMF,spotify:track:21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/tracks/21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/audio-analysis/21YxK0klhpfLW8budkJaMF,4
Blue Monday,449160,4,0.762,0.651,0,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395,audio_features,6hHc7Pks7wtBIW8Z6A0iFq,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/tracks/6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/audio-analysis/6hHc7Pks7wtBIW8Z6A0iFq,4
Oh Yeah!,290827,2,0.608,0.548,0,-8.415,1,0.0276,0.195,0.0184,0.136,0.542,140.03,audio_features,1ApsBaz9fpPptVZxgqtOy3,spotify:track:1ApsBaz9fpPptVZxgqtOy3,https://api.spotify.com/v1/tracks/1ApsBaz9fpPptVZxgqtOy3,https://api.spotify.com/v1/audio-analysis/1ApsBaz9fpPptVZxgqtOy3,4
Dance Away,228267,8,0.804,0.688,0,-5.893,0,0.0632,0.0662,0.000112,0.0392,0.942,123.002,audio_features,6BKVev5kACyEaolcJkaUbz,spotify:track:6BKVev5kACyEaolcJkaUbz,https://api.spotify.com/v1/tracks/6BKVev5kACyEaolcJkaUbz,https://api.spotify.com/v1/audio-analysis/6BKVev5kACyEaolcJkaUbz,4
Virginia Plain,178376,4,0.588,0.708,6,-7.823,1,0.0351,0.445,3.94e-05,0.293,0.579,131.197,audio_features,5ZgNecJcN9SSopnmCTlpXs,spotify:track:5ZgNecJcN9SSopnmCTlpXs,https://api.spotify.com/v1/tracks/5ZgNecJcN9SSopnmCTlpXs,https://api.spotify.com/v1/audio-analysis/5ZgNecJcN9SSopnmCTlpXs,4
More Than a Feeling,285133,1,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,4
Alive And Kicking,289453,5,0.572,0.913,0,-4.26,1,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,audio_features,2x5IXUFOcvvBUtEpnCBNlp,spotify:track:2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/tracks/2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/audio-analysis/2x5IXUFOcvvBUtEpnCBNlp,4
The Living Years,330267,2,0.518,0.417,8,-13.268,1,0.0325,0.58,0.0,0.0722,0.311,97.63,audio_features,7tJnjRY2js0yXtNUWE4fgF,spotify:track:7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/tracks/7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/audio-analysis/7tJnjRY2js0yXtNUWE4fgF,4
I'd Do Anything For Love (But I Won't Do That) - Single Edit,316467,2,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212,audio_features,391CwgcBxvUHmEKda2b5In,spotify:track:391CwgcBxvUHmEKda2b5In,https://api.spotify.com/v1/tracks/391CwgcBxvUHmEKda2b5In,https://api.spotify.com/v1/audio-analysis/391CwgcBxvUHmEKda2b5In,4
Paradise By the Dashboard Light,508333,6,0.326,0.872,2,-7.602,1,0.122,0.214,0.0,0.461,0.492,173.381,audio_features,2g7gviEeJr6pyxO7G35EWQ,spotify:track:2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/tracks/2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/audio-analysis/2g7gviEeJr6pyxO7G35EWQ,4
Two Out of Three Ain't Bad,324440,5,0.586,0.48,9,-9.138,1,0.0243,0.385,0.0,0.0947,0.488,79.873,audio_features,2ph0hzV1kCVhR82E2La4q5,spotify:track:2ph0hzV1kCVhR82E2La4q5,https://api.spotify.com/v1/tracks/2ph0hzV1kCVhR82E2La4q5,https://api.spotify.com/v1/audio-analysis/2ph0hzV1kCVhR82E2La4q5,4
Bat Out of Hell,590000,1,0.204,0.837,5,-7.618,1,0.0676,0.281,0.00405,0.291,0.392,171.514,audio_features,3mCeeoBvTTpg8Xy2Wuvirw,spotify:track:3mCeeoBvTTpg8Xy2Wuvirw,https://api.spotify.com/v1/tracks/3mCeeoBvTTpg8Xy2Wuvirw,https://api.spotify.com/v1/audio-analysis/3mCeeoBvTTpg8Xy2Wuvirw,4
You Took The Words Right Out of My Mouth (Hot Summer Night),304440,2,0.459,0.681,2,-8.773,1,0.0794,0.254,0.0,0.498,0.68,125.02,audio_features,7wawEkN4nhPqSBWleGvdxa,spotify:track:7wawEkN4nhPqSBWleGvdxa,https://api.spotify.com/v1/tracks/7wawEkN4nhPqSBWleGvdxa,https://api.spotify.com/v1/audio-analysis/7wawEkN4nhPqSBWleGvdxa,4
Love Hurts,233133,3,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,audio_features,1i5oEx2vFczQ2sCY3c6Kn5,spotify:track:1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/tracks/1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/audio-analysis/1i5oEx2vFczQ2sCY3c6Kn5,4
Heart of Mine,289267,1,0.653,0.373,2,-12.684,1,0.0269,0.786,3.72e-06,0.163,0.353,122.552,audio_features,1BLLqd0yYq3SiL6OJUlQri,spotify:track:1BLLqd0yYq3SiL6OJUlQri,https://api.spotify.com/v1/tracks/1BLLqd0yYq3SiL6OJUlQri,https://api.spotify.com/v1/audio-analysis/1BLLqd0yYq3SiL6OJUlQri,4
"Baby, Come To Me",215387,5,0.631,0.503,7,-12.083,0,0.0766,0.551,0.0,0.137,0.699,90.205,audio_features,03Wma4AcL2NXi0HPqhKJ1v,spotify:track:03Wma4AcL2NXi0HPqhKJ1v,https://api.spotify.com/v1/tracks/03Wma4AcL2NXi0HPqhKJ1v,https://api.spotify.com/v1/audio-analysis/03Wma4AcL2NXi0HPqhKJ1v,4
Sweet Baby,227200,3,0.622,0.368,4,-14.22,1,0.0594,0.338,0.0,0.23,0.266,72.764,audio_features,38705PDjZZVeWxfTRsTlJr,spotify:track:38705PDjZZVeWxfTRsTlJr,https://api.spotify.com/v1/tracks/38705PDjZZVeWxfTRsTlJr,https://api.spotify.com/v1/audio-analysis/38705PDjZZVeWxfTRsTlJr,4
Baby Come Back,255845,2,0.646,0.602,5,-10.238,0,0.0758,0.0599,1.7e-05,0.0956,0.543,156.101,audio_features,41sGGCCoHI2GLV9qadX80A,spotify:track:41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/tracks/41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/audio-analysis/41sGGCCoHI2GLV9qadX80A,4
Cool Night,218827,1,0.576,0.528,2,-5.236,0,0.0258,0.67,0.0,0.347,0.663,107.21,audio_features,29KyVqHekckVGfxHn8QS7m,spotify:track:29KyVqHekckVGfxHn8QS7m,https://api.spotify.com/v1/tracks/29KyVqHekckVGfxHn8QS7m,https://api.spotify.com/v1/audio-analysis/29KyVqHekckVGfxHn8QS7m,4
One,276187,3,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,4
I Can't Dance,241040,4,0.941,0.497,3,-10.805,1,0.0446,0.42,2.39e-05,0.0321,0.899,107.552,audio_features,5VwQYHpyQPhiToPKWJaHiO,spotify:track:5VwQYHpyQPhiToPKWJaHiO,https://api.spotify.com/v1/tracks/5VwQYHpyQPhiToPKWJaHiO,https://api.spotify.com/v1/audio-analysis/5VwQYHpyQPhiToPKWJaHiO,4
'74-'75,278973,3,0.53,0.59,11,-9.169,1,0.025,0.183,0.00227,0.0675,0.43,144.202,audio_features,2MAVcVr2oylw2OZ3hojWYj,spotify:track:2MAVcVr2oylw2OZ3hojWYj,https://api.spotify.com/v1/tracks/2MAVcVr2oylw2OZ3hojWYj,https://api.spotify.com/v1/audio-analysis/2MAVcVr2oylw2OZ3hojWYj,4
Joyride,263093,1,0.631,0.77,2,-5.315,1,0.0267,0.0457,0.0,0.481,0.734,102.348,audio_features,4wj8ppW6nJ5hYlgfeJNBn2,spotify:track:4wj8ppW6nJ5hYlgfeJNBn2,https://api.spotify.com/v1/tracks/4wj8ppW6nJ5hYlgfeJNBn2,https://api.spotify.com/v1/audio-analysis/4wj8ppW6nJ5hYlgfeJNBn2,4
Spending My Time,275667,5,0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549,audio_features,2OHym1q6nzgtT75UCNjjro,spotify:track:2OHym1q6nzgtT75UCNjjro,https://api.spotify.com/v1/tracks/2OHym1q6nzgtT75UCNjjro,https://api.spotify.com/v1/audio-analysis/2OHym1q6nzgtT75UCNjjro,4
Will You Be There - Single Version,220387,14,0.413,0.626,6,-6.504,0,0.0735,0.511,0.000338,0.0845,0.435,82.971,audio_features,36O7qmyKLHpUY6WdWh8M5g,spotify:track:36O7qmyKLHpUY6WdWh8M5g,https://api.spotify.com/v1/tracks/36O7qmyKLHpUY6WdWh8M5g,https://api.spotify.com/v1/audio-analysis/36O7qmyKLHpUY6WdWh8M5g,4
Heal the World,384307,7,0.545,0.485,9,-8.045,1,0.0485,0.537,1.8e-06,0.104,0.101,80.948,audio_features,7woW97CfcWaKtuC6W5BP2K,spotify:track:7woW97CfcWaKtuC6W5BP2K,https://api.spotify.com/v1/tracks/7woW97CfcWaKtuC6W5BP2K,https://api.spotify.com/v1/audio-analysis/7woW97CfcWaKtuC6W5BP2K,4
The King of Wishful Thinking,241760,6,0.669,0.868,0,-7.377,1,0.0527,0.033,0.0,0.0991,0.913,107.885,audio_features,4UQLQJu3DNvVkMVglwElU2,spotify:track:4UQLQJu3DNvVkMVglwElU2,https://api.spotify.com/v1/tracks/4UQLQJu3DNvVkMVglwElU2,https://api.spotify.com/v1/audio-analysis/4UQLQJu3DNvVkMVglwElU2,4
You,272984,1,0.405,0.901,11,-7.905,0,0.0315,0.426,0.0185,0.188,0.666,174.041,audio_features,6lbme14HiDWYmGiw1I2Dv6,spotify:track:6lbme14HiDWYmGiw1I2Dv6,https://api.spotify.com/v1/tracks/6lbme14HiDWYmGiw1I2Dv6,https://api.spotify.com/v1/audio-analysis/6lbme14HiDWYmGiw1I2Dv6,4
"Show Me Heaven - From ""Days Of Thunder""",224707,12,0.561,0.365,8,-10.431,1,0.0284,0.814,0.0018,0.454,0.375,80.428,audio_features,7vOhmiURT3Bv8iFeNxw7Oh,spotify:track:7vOhmiURT3Bv8iFeNxw7Oh,https://api.spotify.com/v1/tracks/7vOhmiURT3Bv8iFeNxw7Oh,https://api.spotify.com/v1/audio-analysis/7vOhmiURT3Bv8iFeNxw7Oh,4
"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",282373,6,0.404,0.498,5,-9.855,1,0.0338,0.687,0.0,0.725,0.284,81.951,audio_features,2exGHTlYAUQ5UX4e7Uqc79,spotify:track:2exGHTlYAUQ5UX4e7Uqc79,https://api.spotify.com/v1/tracks/2exGHTlYAUQ5UX4e7Uqc79,https://api.spotify.com/v1/audio-analysis/2exGHTlYAUQ5UX4e7Uqc79,4
Grease - 2007 Remaster,207307,1,0.82,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,0.872,109.374,audio_features,5Vrczz39CvlD3OGCa6utoA,spotify:track:5Vrczz39CvlD3OGCa6utoA,https://api.spotify.com/v1/tracks/5Vrczz39CvlD3OGCa6utoA,https://api.spotify.com/v1/audio-analysis/5Vrczz39CvlD3OGCa6utoA,4
My Eyes Adored You,212013,6,0.461,0.499,11,-10.443,0,0.0316,0.238,0.0,0.135,0.387,137.687,audio_features,2yDQVcj26tpi9IUJhw9xDs,spotify:track:2yDQVcj26tpi9IUJhw9xDs,https://api.spotify.com/v1/tracks/2yDQVcj26tpi9IUJhw9xDs,https://api.spotify.com/v1/audio-analysis/2yDQVcj26tpi9IUJhw9xDs,4
Love Never Felt So Good,246027,17,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,audio_features,48td6xvpokdYwvbl3JIiXP,spotify:track:48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,4
Moment With You,342667,9,0.723,0.394,9,-14.37,0,0.0366,0.399,0.024,0.318,0.578,142.652,audio_features,3kwuKy3v0jD1PUYgAegpLa,spotify:track:3kwuKy3v0jD1PUYgAegpLa,https://api.spotify.com/v1/tracks/3kwuKy3v0jD1PUYgAegpLa,https://api.spotify.com/v1/audio-analysis/3kwuKy3v0jD1PUYgAegpLa,4
Too Much Heaven,296000,2,0.495,0.439,6,-13.212,1,0.0467,0.44,8.88e-05,0.725,0.353,165.922,audio_features,6T5GTy1l6dRmagqpNPjdoc,spotify:track:6T5GTy1l6dRmagqpNPjdoc,https://api.spotify.com/v1/tracks/6T5GTy1l6dRmagqpNPjdoc,https://api.spotify.com/v1/audio-analysis/6T5GTy1l6dRmagqpNPjdoc,4
Take Me To The Pilot,226627,3,0.403,0.525,5,-9.287,1,0.0941,0.393,0.0,0.214,0.58,82.859,audio_features,1CPmTJHyeVRWsc6Va27fpQ,spotify:track:1CPmTJHyeVRWsc6Va27fpQ,https://api.spotify.com/v1/tracks/1CPmTJHyeVRWsc6Va27fpQ,https://api.spotify.com/v1/audio-analysis/1CPmTJHyeVRWsc6Va27fpQ,4
Seven Wonders - 2017 Remaster,222400,2,0.707,0.625,4,-9.529,1,0.0303,0.0259,5.42e-05,0.104,0.634,119.049,audio_features,1VN2vWSkSmMKOhxr8lHzSx,spotify:track:1VN2vWSkSmMKOhxr8lHzSx,https://api.spotify.com/v1/tracks/1VN2vWSkSmMKOhxr8lHzSx,https://api.spotify.com/v1/audio-analysis/1VN2vWSkSmMKOhxr8lHzSx,4
American Girl,214733,10,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,4
Love My Way,213973,2,0.637,0.85,0,-5.054,1,0.0351,0.00487,0.00018,0.152,0.52,126.106,audio_features,4dk40nfaQav6b4ZsJ9OYUo,spotify:track:4dk40nfaQav6b4ZsJ9OYUo,https://api.spotify.com/v1/tracks/4dk40nfaQav6b4ZsJ9OYUo,https://api.spotify.com/v1/audio-analysis/4dk40nfaQav6b4ZsJ9OYUo,4
In Between Days - 2006 Remaster,177987,1,0.541,0.83,9,-6.246,1,0.0316,0.109,0.701,0.167,0.711,142.592,audio_features,07CyrZF9eVd02zzIse7tZA,spotify:track:07CyrZF9eVd02zzIse7tZA,https://api.spotify.com/v1/tracks/07CyrZF9eVd02zzIse7tZA,https://api.spotify.com/v1/audio-analysis/07CyrZF9eVd02zzIse7tZA,4
Sound and Vision - 2017 Remaster,184382,4,0.667,0.804,2,-8.583,1,0.0398,0.0328,0.0544,0.0632,0.759,105.797,audio_features,1vP2JEXRsGrFbwOZ0foOQ5,spotify:track:1vP2JEXRsGrFbwOZ0foOQ5,https://api.spotify.com/v1/tracks/1vP2JEXRsGrFbwOZ0foOQ5,https://api.spotify.com/v1/audio-analysis/1vP2JEXRsGrFbwOZ0foOQ5,4
It's Only Love,194618,8,0.515,0.805,5,-4.491,1,0.0345,0.00993,1.57e-05,0.419,0.743,101.161,audio_features,5xGsNXXTu545MWoeuFfjxT,spotify:track:5xGsNXXTu545MWoeuFfjxT,https://api.spotify.com/v1/tracks/5xGsNXXTu545MWoeuFfjxT,https://api.spotify.com/v1/audio-analysis/5xGsNXXTu545MWoeuFfjxT,4
Run To You,233270,3,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,audio_features,2RWFncSWZEhSRRifqiDNVV,spotify:track:2RWFncSWZEhSRRifqiDNVV,https://api.spotify.com/v1/tracks/2RWFncSWZEhSRRifqiDNVV,https://api.spotify.com/v1/audio-analysis/2RWFncSWZEhSRRifqiDNVV,4
Runaway,230667,1,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,audio_features,0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,https://api.spotify.com/v1/audio-analysis/0X1sqQ652p1sceKM2nJlIJ,4
It's My Life,224493,1,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,audio_features,0v1XpBHnsbkCn7iJ9Ucr1l,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l,4
Drive,271333,1,0.467,0.432,7,-11.753,1,0.0283,0.175,0.001,0.226,0.238,142.642,audio_features,3geRffSf6eAruhg23RkpKV,spotify:track:3geRffSf6eAruhg23RkpKV,https://api.spotify.com/v1/tracks/3geRffSf6eAruhg23RkpKV,https://api.spotify.com/v1/audio-analysis/3geRffSf6eAruhg23RkpKV,4
